0	989 9206
989	0 86 1562 4089 4110 6109 7634 8712 9206 9497 9601
9206	0 86 989 1562 1599 1750 2253 2361 3154 3821 4311 5382 5398 5610 6109 6659 6679 7634 8190 8660 8712 8961 8989 9497 9601
1	11 2215 3131 3577 9920
11	1 4285 7986
2215	1 1575 3577
3131	1 852 9244
3577	1 2215 4285
9920	1 435 4285 6154
4	4742 8021
4742	4 7177
8021	4 3208 7721 8196
5	5978
5978	5 2217 8218 8491
6	800 1282
800	6 1282 4760 6137 6669 6697
1282	6 800 933 1320 1573 4621 5937 6669 6928 7940 9777
7	174 3113 4344 6799 8960 9386
174	7 9386
3113	7 272 4117 4344 9386
4344	7 3113
6799	7 272 454 7908 8960 9386 9771
8960	7 272 454 2878 6799 9386
9386	7 174 272 2878 3113 4117 6799 7908 8960
8	250
250	8 389 641 1094 1159 2439 2576 4618 5891 6788
10	3323 3947 8341 8816
3323	10 8341 8816
3947	10 8341 8816 9223
8341	10 3323 3947 8816
8816	10 2223 3323 3947 8341
4285	11 435 814 852 1575 3577 6456 8348 9244 9920
7986	11 7432
13	729
729	13 1639 2465 3388 4753 4931
14	618 856 1178 1552 1841 2122 2912 3742 3990 5198 5678 8545 9671 9774 9867
618	14 1178 3742 3990 5678 9671 9774
856	14 1178 1552 3742 5198 5678 6038 6553 7375 9671
1178	14 618 856 1552 6553 8275 9671
1552	14 856 1178 7375 9671 9774
1841	14 3742 8545
2122	14 3742 4043 7599 9406
2912	14 3742 4043 5678 7599 8545 9406
3742	14 618 856 1841 2122 2912 3273 5678 8545 9406 9671 9902
3990	14 618 5198 9902
5198	14 856 3990 5678 9867 9902
5678	14 618 856 2912 3742 4043 5198 6553 9671 9902
8545	14 1841 2912 3742 9406 9671
9671	14 618 824 856 1178 1552 3742 5678 6038 7375 8545 9774 9867
9774	14 618 824 1552 9671
9867	14 5198 7375 9196 9671
15	3146 4420 6196 6204 6696 9442
3146	15 2352
4420	15 2266 6204 9439
6196	15 6204
6204	15 297 747 987 1294 3256 3541 3542 4420 5601 5873 6196 6696 6929 7258 9204 9439
6696	15 3646 4686 6204
9442	15
16	2377 2869 3525 4777 7682 8898
2377	16 3525 6863 7330
2869	16 417 2638 3525 7330
3525	16 417 2377 2869 4329 4777
4777	16 1718 2010 2872 3525 3659 4021 4329 6863 7330 7682 8898
7682	16 938 1079 1718 2872 3659 4021 4777 8898
8898	16 2872 3659 4777 7682
17	205 539 846 2721 3036 3214 4045 4126 6248 6652 7155 9291
205	17 3036 4126 9291
539	17 81 846 3036 3214 4045 4126 6652 9291
846	17 539 3036 3214 6652
2721	17 621 3183 3214 4045 4126 6248 7155 9291
3036	17 81 205 539 846 4126 9291
3214	17 81 539 621 846 2721 3183 4045 5628 6652 9291
4045	17 81 539 621 2721 3214 4126 6652 9291
4126	17 81 205 539 2721 3036 3183 4045 6248 6652 7155 9291
6248	17 2721 4126 6652 7155
6652	17 81 539 846 3214 4045 4126 6248 9291
7155	17 2721 3183 4126 6248 6513 9292
9291	17 81 205 539 621 2721 3036 3214 4045 4126 5628 6652
18	1999
1999	18 634 4663 4894 6850 7097 7228
21	1983 6243 6378 6502 6662 6834 7727 8067 8320 8742 9838
1983	21 637 7727 8742
6243	21 4905 6159 6278 6378 6502 6662 7727 8320 9838
6378	21 6243 6278 6502 6662 6834 7727 8067
6502	21 230 6159 6243 6278 6378 6662 7727 8320 8742
6662	21 3968 5960 6159 6243 6378 6502 6834 8067 9838
6834	21 2545 6278 6378 6662 8067 8742 9838
7727	21 1983 6243 6278 6378 6502 8067 8320
8067	21 6378 6662 6834 7727 8742 9838
8320	21 230 2545 3593 6159 6243 6278 6502 7727 9838
8742	21 1983 6502 6834 8067
9838	21 2545 3593 6243 6278 6662 6834 8067 8320
22	1666 5632 8107 8861
1666	22 1410 5000 8107 8357
